장소명,카테고리,기준연도,기준월,국적명,체류시작시간대,체류인구수
잠실 관광특구,관광특구,2026,07,카자흐스탄,16,519.18
잠실 관광특구,관광특구,2026,07,카자흐스탄,17,490.05
잠실 관광특구,관광특구,2026,07,카자흐스탄,18,470.61
잠실 관광특구,관광특구,2026,07,카자흐스탄,19,387.79
잠실 관광특구,관광특구,2026,07,카자흐스탄,20,358.16
잠실 관광특구,관광특구,2026,07,카자흐스탄,21,238.57
잠실 관광특구,관광특구,2026,07,카자흐스탄,22,168.23
잠실 관광특구,관광특구,2026,07,카자흐스탄,23,62.66
잠실 관광특구,관광특구,2026,07,우즈베키스탄,01,89.05
잠실 관광특구,관광특구,2026,07,우즈베키스탄,02,55.81
잠실 관광특구,관광특구,2026,07,우즈베키스탄,03,70.42
잠실 관광특구,관광특구,2026,07,우즈베키스탄,04,37.09
잠실 관광특구,관광특구,2026,07,우즈베키스탄,05,30.87
잠실 관광특구,관광특구,2026,07,우즈베키스탄,06,41.51
잠실 관광특구,관광특구,2026,07,우즈베키스탄,07,79.47
잠실 관광특구,관광특구,2026,07,우즈베키스탄,08,127.05
잠실 관광특구,관광특구,2026,07,우즈베키스탄,09,183.94
잠실 관광특구,관광특구,2026,07,우즈베키스탄,10,264.91
잠실 관광특구,관광특구,2026,07,우즈베키스탄,11,289.92
잠실 관광특구,관광특구,2026,07,우즈베키스탄,12,290.93
잠실 관광특구,관광특구,2026,07,우즈베키스탄,13,306.6
잠실 관광특구,관광특구,2026,07,우즈베키스탄,14,385.03
잠실 관광특구,관광특구,2026,07,우즈베키스탄,15,350.23
잠실 관광특구,관광특구,2026,07,우즈베키스탄,16,404.37
잠실 관광특구,관광특구,2026,07,우즈베키스탄,17,351.22
잠실 관광특구,관광특구,2026,07,우즈베키스탄,18,412.44
잠실 관광특구,관광특구,2026,07,우즈베키스탄,19,320.77
잠실 관광특구,관광특구,2026,07,우즈베키스탄,20,259.49
잠실 관광특구,관광특구,2026,07,우즈베키스탄,21,261.11
잠실 관광특구,관광특구,2026,07,우즈베키스탄,22,127.27
잠실 관광특구,관광특구,2026,07,우즈베키스탄,23,83.87
